Chart Number,Glycan Name,Average RFU,StDev,% CV,t-value,p-value
508,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)Galb1-4GlcNAcb1-4(Gal b1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,3.40075,6.139628808,180.5374934,-3.680882136,#NUM!
191,GlcNAcb1-4GlcNAcb1-4GlcNAcb-Sp8,3.400225,3.365552797,98.9802968,-6.715026138,#NUM!
112,Gala1-3GalNAcb-Sp8,3.3357,4.432640449,132.8848652,-5.113047236,#NUM!
520,Neu5Aca2-6Galb1-4GlcNAcb1-2Man-Sp0,3.3237,5.602190354,168.5528283,-4.047756068,#NUM!
37,(3S)Galb1-4GlcNAcb-Sp8,3.290325,5.188628579,157.6934977,-4.376816466,#NUM!
148,Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10,3.281575,6.629934539,202.0351368,-3.426643938,#NUM!
220,Fuca1-2(6S)Galb1-4GlcNAcb-Sp0,3.243025,3.228991967,99.5672857,-7.047702575,#NUM!
600,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,3.21095,2.686323065,83.66131721,-8.483361624,#NUM!
247,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,3.20415,5.799737637,181.0070576,-3.930496762,#NUM!
273,Neu5Aca2-6Galb1-4Glcb-Sp8,3.1739,10.61065461,334.3096698,-2.151243334,#NUM!
176,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp8,3.173175,1.376557664,43.38108248,-16.5825418,#NUM!
307,GlcAb1-3GlcNAcb-Sp8,3.133625,3.977858377,126.9411106,-5.748413551,#NUM!
308,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,3.12885,6.017829805,192.3335988,-3.800564446,#NUM!
193,GlcNAcb1-6GalNAca-Sp14,3.092775,6.04255096,195.3763517,-3.790985819,#NUM!
86,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,3.056575,1.029778809,33.69061152,-22.27995449,#NUM!
317,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,3.044825,4.148627328,136.2517494,-5.533197654,#NUM!
449,Fuca1-2Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4GlcNAcb1-3)GalNAc-Sp14,3.00245,4.481045114,149.246286,-5.132184438,#NUM!
528,GalNAcb1-4GlcNAcb1-2Mana-Sp0,2.9979,3.115627991,103.9270153,-7.382813373,#NUM!
212,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,2.94365,1.530874498,52.0059959,-15.06090148,#NUM!
521,Gala1-3Galb1-4GlcNAcb1-2Mana-Sp0,2.908975,3.402676787,116.9716751,-6.786135283,#NUM!
4,GalNAca-Sp8,2.8788,5.262330678,182.7959802,-4.393718566,#NUM!
115,Gala1-3Galb1-4GlcNAcb-Sp8,2.840275,3.100535349,109.1632095,-7.469589085,#NUM!
442,GalNAcb1-6GalNAcb-Sp8,2.8312,1.193951666,42.171223,-19.40514065,#NUM!
338,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,2.8206,3.76712469,133.5575654,-6.153074801,#NUM!
174,GlcNAca1-6Galb1-4GlcNAcb-Sp8,2.803375,3.987983416,142.2565092,-5.816630257,#NUM!
207,Mana1-2Mana1-2Mana1-3Mana-Sp9,2.777,1.63626002,58.92185884,-14.19273203,#NUM!
28,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp8,2.71605,2.985532677,109.9218599,-7.798926531,#NUM!
126,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,2.6388,6.079994541,230.4075542,-3.842306081,#NUM!
161,Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,2.6169,5.544866245,211.886822,-4.217071967,#NUM!
160,Galb1-4GlcNAcb1-3GalNAc-Sp14,2.604075,1.380046068,52.99563445,-16.95300291,#NUM!
406,Galb1-3GlcNAcb1-6Galb1-4GlcNAcb-Sp0,2.567975,2.78335505,108.3871553,-8.418625931,#NUM!
58,Fuca1-2Galb1-3GalNAcb1-3Gala-Sp9,2.55955,1.96939578,76.94304779,-11.90235617,#NUM!
208,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana-Sp9,2.54985,4.494187182,176.2530024,-5.21788458,#NUM!
519,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAc-Sp14,2.489975,3.613412352,145.1184189,-6.5063222,#NUM!
431,GlcNAcb1-2Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,2.475325,9.755843005,394.1237213,-2.411342104,#NUM!
463,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,2.473675,3.032149579,122.576716,-7.758959242,#NUM!
577,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,2.463625,3.403367619,138.1447103,-6.915613485,#NUM!
523,GalNAca1-3(Fuca1-2)Galb1-4 GlcNAcb1-2Mana-Sp0,2.461375,4.160521584,169.0324142,-5.657613962,#NUM!
75,Fuca1-2Galb1-4GlcNAcb-Sp0,2.422475,3.519923941,145.3027974,-6.698305246,#NUM!
107,Gala1-3(Fuca1-2)Galb-Sp8,2.3561,2.743174024,116.4285906,-8.619176105,#NUM!
331,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,2.350575,3.867657236,164.540899,-6.114664138,#NUM!
315,Mana1-2Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,2.32705,6.293975743,270.4701551,-3.761207695,#NUM!
535,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAc-Sp0,2.2904,2.084379271,91.0050328,-11.37489723,#NUM!
438,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,2.28355,2.281909964,99.92818042,-10.3932453,#NUM!
250,Neu5Aca2-3Galb1-3GlcNAcb-Sp8,2.27595,4.526855542,198.8996042,-5.240734939,#NUM!
349,Galb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,2.273025,2.472848273,108.7910724,-9.594998309,#NUM!
8,Rhaa-Sp8,2.2582,2.337459448,103.5098507,-10.15709599,#NUM!
141,Galb1-3GalNAca-Sp16,2.208275,4.086265086,185.0433069,-5.822364555,#NUM!
382,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glcb-Sp0,2.188475,8.024195345,366.6569344,-2.967465768,#NUM!
386,Galb1-3GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21 ,2.0888,2.962998725,141.8517199,-8.069932597,#NUM!
147,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,2.035075,2.521566925,123.9053561,-9.50398134,#NUM!
451,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3)GalNAc-Sp14,1.982525,4.228586249,213.2929597,-5.679788371,#NUM!
101,Gala1-3(Fuca1-2)Galb1-3GlcNAcb-Sp0,1.9737,6.810420842,345.0585622,-3.527873029,#NUM!
47,(6S)GlcNAcb-Sp8,1.878575,1.390454512,74.01644926,-17.34787064,#NUM!
73,Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,1.86345,2.004362254,107.5619015,-12.04200985,#NUM!
39,(6S)(4S)Galb1-4GlcNAcb-Sp0,1.836425,1.029111369,56.03884551,-23.48003893,#NUM!
279,Neu5Acb2-6Galb1-4GlcNAcb-Sp8,1.7978,2.612573034,145.3205604,-9.263741025,#NUM!
559,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Mana1-4GlcNAcb1-4GlcNAc-Sp24,1.786775,1.023504826,57.28224461,-23.65716739,#NUM!
164,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,1.7639,0.299600545,16.98512076,-80.89471261,#NUM!
227,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,1.7636,1.413033151,80.12208842,-17.1520392,#NUM!
459,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,1.744925,0.8754375,50.17049442,-27.70623261,#NUM!
277,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,1.725625,3.750886288,217.3639283,-6.471637137,#NUM!
108,Gala1-3(Fuca1-2)Galb-Sp18,1.6681,4.256577775,255.1752158,-5.716305748,#NUM!
368,Galb1-4(Fuca1-3)GlcNAcb1-6(Fuca1-2Galb1-4GlcNAcb1-3)Galb1-4Glc-Sp21,1.597675,4.676788445,292.7246433,-5.217752585,#NUM!
477,Neu5Aca2-6Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glcb-Sp21,1.5957,1.950625245,122.2426048,-12.51101413,#NUM!
356,KDNa2-3Galb1-4(Fuca1-3)GlcNAc-Sp0,1.5771,2.943488218,186.6392884,-8.2972644,#NUM!
246,Neu5Aca2-3Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,1.564475,5.709175738,364.9259808,-4.280044287,#NUM!
34,(3S)Galb1-4(6S)GlcNAcb-Sp0,1.562625,3.265686006,208.9871854,-7.483075518,#NUM!
97,GalNAcb1-4(Fuca1-3)GlcNAcb-Sp0,1.527225,4.473914369,292.9440239,-5.470103578,#NUM!
500,Fuca1-2Galb1-3(6S)GlcNAcb-Sp0,1.5001,1.681186345,112.0716182,-14.57298298,#NUM!
526,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana-Sp0,1.48505,3.386183419,228.0181421,-7.239699379,#NUM!
276,Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,1.404375,5.177628152,368.6784621,-4.750365279,#NUM!
314,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb-Sp10,1.383325,1.698583611,122.7899164,-14.49247175,#NUM!
145,Galb1-3GalNAcb1-4Galb1-4Glcb-Sp8,1.3567,3.714073493,273.7579047,-6.635113722,#NUM!
341,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,1.337175,3.413774469,255.2975092,-7.224503325,#NUM!
410,Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,1.295775,5.229818296,403.6054327,-4.7237253,#NUM!
322,Neu5Aca2-8Neu5Aca2-8Neu5Acb-Sp8,1.263725,4.439776572,351.3245819,-5.571513476,#NUM!
186,GlcNAcb1-4-MDPLys,1.2195,4.748177895,389.354481,-5.218949362,#NUM!
68,Fuca1-2Galb1-3GlcNAcb-Sp8,1.1958,5.906106697,493.9042228,-4.199754809,#NUM!
183,GlcNAcb1-3Galb1-4GlcNAcb-Sp8,1.145475,0.729645016,63.69803059,-34.06385908,#NUM!
295,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,1.1453,3.536153504,308.7534711,-7.028738987,#NUM!
185,GlcNAcb1-3Galb1-4Glcb-Sp0,1.07885,2.968254479,275.1313416,-8.395894011,#NUM!
498,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAca-Sp14,1.0509,4.542213332,432.2212705,-5.492718676,#NUM!
554,Neu5Gca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,1.018425,2.26013498,221.9245384,-11.05313409,#NUM!
374,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,1.015975,2.27777599,224.1960669,-10.96860495,#NUM!
433,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,1.005225,4.500371003,447.6978789,-5.55393655,#NUM!
184,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0.964375,1.909757545,198.0305945,-13.10932116,#NUM!
130,Fuca1-4(Galb1-3)GlcNAcb-Sp8,0.95085,3.116583906,327.7681975,-8.037373854,#NUM!
170,Galb1-4GlcNAcb-Sp23,0.9297,5.403911668,581.2532718,-4.639287527,#NUM!
14,Manb-Sp8,0.814525,3.505898019,430.4223958,-7.183744325,#NUM!
136,Neu5Aca2-6(Galb1-3)GalNAca-Sp14,0.7841,2.894835161,369.1920878,-8.710651419,#NUM!
230,Neu5Aca2-3(6S)Galb1-4(Fuca1-3)GlcNAcb-Sp8,0.7807,4.678969102,599.3299734,-5.389926595,#NUM!
379,GalNAcb1-4GlcNAcb1-2Mana1-6(GalNAcb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,0.74705,5.894156264,788.990866,-4.284404564,#NUM!
422,Fuca1-2Galb1-3GlcNAcb1-3GalNAc-Sp14,0.567275,1.945790687,343.0065994,-13.07063765,#NUM!
563,GalNAcb1-4GlcNAcb1-3GalNAcb1-4GlcNAcb-Sp0 ,0.56215,5.202563394,925.4760107,-4.889483909,#NUM!
441,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb-Sp8,0.506225,4.237128082,837.0049053,-6.016758169,#NUM!
135,Neu5Aca2-6(Galb1-3)GalNAca-Sp8,0.5,2.526559823,505.3119646,-10.09277507,#NUM!
291,Galb1-4(Fuca1-3)(6S)Glcb-Sp0,0.49425,4.314034312,872.844575,-5.912273329,#NUM!
123,Gala1-4GlcNAcb-Sp8,0.3586,5.724163615,1596.253099,-4.479501588,#NUM!
440,Galb1-6Galb-Sp10,0.341125,2.606660655,764.1365056,-9.843580887,#NUM!
294,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0æ ææææ ,0.310675,2.301218444,740.7156818,-11.16335786,#NUM!
447,Galb1-4(Fuca1-3)GlcNAcb1-6GalNAc-Sp14,0.29865,3.189424618,1067.947302,-8.058303009,#NUM!
26,(3S)Galb1-4(6S)Glcb-Sp0,0.105025,5.260474605,5008.783247,-4.922554892,#NUM!
233,GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,0.05845,1.725364291,2951.863629,-15.03540449,#NUM!
265,Neu5Aca2-6GalNAca-Sp8,0.0424,4.559215317,10752.86631,-5.693435865,#NUM!
10,Neu5Aca-Sp11,-0.003025,1.644244622,-54355.1941,-15.81457203,#NUM!
496,Galb1-4(Fuca1-3)GlcNAcb1-2Mana-Sp0,-0.1157,5.723104505,-4946.503462,-4.563205158,#NUM!
77,Fuca1-2Galb1-4Glcb-Sp0,-0.142075,4.289435248,-3019.134435,-6.094526083,#NUM!
13,Glcb-Sp8,-0.19,4.656467882,-2450.77257,-5.624434799,#NUM!
158,Galb1-4GalNAcb1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,-0.2405,2.339004357,-972.558984,-11.2186623,#NUM!
529,Neu5Aca2-3Galb1-3GalNAcb1-4Galb1-4Glcb-Sp0,-0.24835,5.046475111,-2032.001253,-5.201323581,#NUM!
221,Fuca1-2Galb1-4(6S)GlcNAcb-Sp8,-0.288375,1.835587147,-636.5278361,-14.32150745,#NUM!
199,Glcb1-6Glcb-Sp8,-0.3944,2.890883908,-732.9827352,-9.1302179,#NUM!
90,GalNAca1-3(Fuca1-2)Galb-Sp18,-0.52705,4.215602282,-799.8486446,-6.292588396,#NUM!
479,Neu5Aca2-3Galb1-4GlcNAcb1-6GalNAca-Sp14,-0.5955,4.112773199,-690.642015,-6.466561299,#NUM!
5,GalNAca-Sp15,-0.717975,4.226954176,-588.7327799,-6.320857498,#NUM!
124,Gala1-6Glcb-Sp8,-0.845875,2.983425234,-352.7028502,-8.998340126,#NUM!
329,"Neu5,9Ac2a2-3Galb1-3GlcNAcb-Sp0",-0.847475,3.795013133,-447.8023698,-7.074408983,#NUM!
458,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,-0.875575,3.565918427,-407.2659027,-7.536789063,#NUM!
302,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4GlcNAc-Sp0,-0.898875,4.567411631,-508.1253378,-5.889303872,#NUM!
96,GalNAcb1-3Gala1-4Galb1-4GlcNAcb-Sp0,-1.2912,6.884696374,-533.2013921,-3.964038284,#NUM!
248,Fuca1-2(6S)Galb1-4Glcb-Sp0,-1.556075,6.6540856,-427.6198512,-4.141226407,#NUM!
187,GlcNAcb1-6(GlcNAcb1-4)GalNAca-Sp8,-1.6136,4.515816831,-279.8597441,-6.114862723,#NUM!
177,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp14,-1.997175,1.350855406,-67.63830944,-20.72551575,#NUM!
505,Fuca1-2Galb1-3GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)GalNAca-Sp14,-2.109725,1.836310158,-87.04026154,-15.30772178,#NUM!
503,GalNAcb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,-2.160075,2.422947304,-112.1695915,-11.62223997,#NUM!
166,Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp8,-2.255275,3.513497663,-155.7902102,-8.041922241,#NUM!
17,GlcNAcb-Sp8,-2.656,2.813606159,-105.9339668,-10.18479431,#NUM!
253,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,-2.805825,5.428588587,-193.4756653,-5.306319412,#NUM!
430,Fuca1-3GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4Glc-Sp21,-2.850575,1.97411623,-69.25326399,-14.61442572,#NUM!
408,GalNAcb1-3Gala1-6Galb1-4Glcb-Sp8,-3.359975,3.668761166,-109.1901329,-8.002694552,#NUM!
190,GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,-3.845525,4.784334612,-124.4130415,-6.238176762,#NUM!
167,Galb1-4GlcNAcb1-6(Galb1-3)GalNAc-Sp14,-4.4772,7.591644045,-169.5623167,-4.014571787,#NUM!
